0,35500000000000004
0,4650000000000001
-0,8039999999999999
0,589795
-0,5615499999999999
0,8141550000000001
-0,34658999999999984
-0,71549
0,7732060000000001
1,0315090000000002
-1,01
-1,1703
0,7681374999999999
-0,7701910299999999
1,1511333333333336
0,546
1,1080282166666668
1,8827359503000003
1,1773760169666667
1,4576425183333337
1,3516708165
-0,2960640664166667
-0,9152336049999998
1,0997703624283333
-0,055119440099999695
1,3595327372433335
0,9552363333333334
-1,0293279951696666
0,12985577149700012
2,3724941233333334
0,01977361851900042
1,5314908900000002
-0,5649219647116667
-0,6194879299999999
2,0229787537595003
2,3562371399
1,8632934042333336
2,05044136848355
0,880079511
1,6735483932333337
2,2679247937433336
1,45232045391
1,397184391635195
1,3938259938526758
-0,700532228153427
-1,8376451166666665
1,4806553468523331
2,156979351300867
2,0333966171933335
2,3147195733557413
1,7593207733333336
1,7955355774097417
0,9587258333333333
2,1314687640194334
1,9238095957623333
-2,016881693833333
2,2427380649485826
1,5629458952853907
3,6497553736798096
1,5836618968523335
1,9278408246440357
2,403293140620001
-0,8937102444999999
2,2926378990721
0,9646167956348337
1,0337505345720177
2,7473644497985394
2,1884130477063355
0,9188907670478335
0,1585243144481494
2,6521462635123685
3,085870492350851
1,8462848617460985
2,835688377581172
2,8371816870689313
-2,2565233605
2,136383900691483
3,029771748904822
1,7939633480363342
1,8839490564144006
3,167800383514773
2,5892772793101524
-0,7156413082020252
2,322668391461594
3,1301392712408984
3,2111374977910394
-0,3198269154110748
2,6142184162383195
2,405993129387676
1,8801679852785003
-0,326674635296999
2,912845367503323
2,709343036040404
3,769776515140231
2,315928533272732
2,3177170751742144
2,935774245048089
1,9542316060368217
3,3717596015999183
0,5833748599999999
2,4568136558329634
1,9571293171071882
3,045424086498986
2,4556596729306395
1,8346656332997269
3,7804308610243322
3,0510546816252946
2,807569854081692
2,049947915442128
3,1373381752211382
2,547640965940283
3,3031614542282015
2,1650632236385645
1,0011562495762334
3,019199557104415
====================
2,3260287631066463
2,5106579883004225
3,2666026847220606
1,1895417202660572
3,2450773578725816
3,109195631565225
4,200092607734521
-0,7424366357820327
2,656303360347595
3,9194544128229953
1,3447286027109402
3,0045913892803604
2,634657352096322
4,505372601088548
-0,2068187653900796
2,2114261833940665
3,3936467196031574
3,507939692689382
-1,005690587117824
3,2234285159895584
-1,032445115236797
-0,49013638899859924
4,94525294438263
2,2150776685797595
3,7996183321306543
3,384468071107111
2,135299997516547
3,6362535765601227
1,7894414646481145
3,1136250347433094
4,805477083311835
3,6850231912255302
3,5842053501105844
1,4041655033714326
1,4019157621408194
-1,1594314690598262
2,7884418355828724
2,141900295928795
3,6712954594611493
4,618015348121401
1,2817546619797167
2,4503737984790903
3,234035249049639
3,7758734914472414
2,9763019293888258
1,1183035025743422
0,9927566198887086
3,1424216563357694
2,7655007678212224
3,5958402667789913
4,215206365896801
3,792734959997121
0,31734594375118585
5,199618835876308
4,483698318386736
3,889677872398787
2,1778914424655618
3,2155295163466704
1,9190553626380562
2,3579868154990495
4,279585043584904
2,1880605981377217
1,4427254996637944
3,7679926534479073
3,2045201416332496
3,2025729546189146
1,6085026040413184
1,9569921536850559
1,6814035236107778
3,6482473716479675
3,23369393736271
2,224335611474855
2,592081904840141
3,868090113701841
3,0667276955697846
3,9646991791455646
2,389229981338863
4,21698517625488
1,5722527040387906
2,852726743055387
2,1929587026322346
4,624881017711301
5,181754500412941
1,8284898182970313
5,712043012692425
4,689901590597948
2,2478924836451886
3,1156940635993586
3,685445268428645
1,2503819096727937
1,9821438648124623
2,2758281523682014
4,427400473158751
####################
2,770978107185509
3,5136682094334803
4,274076804138983
3,6897683133370767
2,821872722783329
3,8242811744753396
3,405012767204832
0,8443740068993072
2,53194621714741
4,082907180210234
3,5685948652073067
0,8195172995902251
0,23782852153108114
3,8261525483720544
2,0350461498203467
2,317675954121727
3,682420506728364
0,022862991743930028
-1,2426084136733662
-0,5913350962675665
3,4385741623658843
-2,2373550643486233
-1,7678441726293483
3,8876958085356224
-1,17
4,884267057161907
4,740815401096518
5,3486897561041
3,3909781967413495
2,0610300484780395
3,3152896977601776
4,469853030057032
4,060945046874898
2,2279525721083258
3,5153833951766202
-0,33642119538764303
2,364945136746405
3,0935059074924918
4,283222802140382
2,434399779550671
-1,2460933979363626
-0,7577919204910968
3,412608051866571
####################
3,0494142023722346
4,207226318262451
3,077039667109685
0,6778450003672387
3,576329607218467
-0,1905669041385225
-1,2414625193466868
2,1408446153683434
4,065187353286365
3,06005646325207
2,471235486722431
-2,2369076021223844
3,0685448561126405
2,4088590350264094
3,4967606739994013
5,956231394959263
3,9219702032484047
2,688323967462642
3,6356544984770633
5,931277163919731
1,8197115737667744
-0,9307075430926626
-0,2791351408358582
2,341581389431727
4,001609903909532
2,2031968583084973
1,5191639387005402
3,782470142486312
4,1787530250587395
-2,236390641947218
2,9316763534569246
0,2048926225830463
2,3864009543026055
3,909334368807039
6,1833066767860725
4,227875631797137
3,854878808143767
4,059197567442375
-1,4594705927930893
4,543932367631639
2,92061648895034
2,83853580216882
4,403239739815433
4,030141544317336
3,7418119763134707
2,776454340210059
1,8494770797834847
3,4866239385246693
1,9141031841193894
5,039639809079633
####################
2.140630788548622
2.5481075019921864
4.410456398544267
1.2736706875154462
