0,58
1,2610000000000001
0,4439000000000001
0,171
0,35723333333333335
0,17900000000000002
3,2426463333333335
0,18
0,18
0,09000000000000002
0,271
1,9086690000000002
1,5558690000000002
2,0536721000000004
1,84974279
2,198818
0,7385
1,0292131000000002
2,78359479
0,569613
1,3006031000000002
1,1988000000000003
4,707426100000001
1,8164923333333334
3,5863146666666665
1,2695692233333333
1,4719917900000001
0,5117031000000001
1,3976031
0,9021123010000002
1,5131205599
2,9281246020000005
1,8446721
1,6154954333333336
1,7637180220000002
4,330844824710001
5,099418348243334
4,941415583319
1,2766648932333335
4,248233674910001
1,1090917900000004
3,3150251939100004
3,3269060450956665
3,9311760934190003
0,48618940391000004
2,0307309978532
4,548273716636057
4,9408015084057855
3,590239777533816
1,1207631901671
4,029496051616335
8,103104656095669
4,3957978841342005
0,41923207545039004
3,1480369654503906
1,927587271815351
5,457253865843352
1,8109894144481493
6,894476378281917
2,75664489652749
5,284127287925109
4,544820340643544
3,4387081861034345
4,495261521715351
4,83597058645039
2,8955795980883683
1,6925118210771002
5,505032765167116
3,619267924287488
6,864752041230492
2,7912676413968884
2,5712276219182915
1,8842947579053513
2,060128408920167
1,5540869686837235
9,126129686471485
8,001937733905034
2,9200810597198643
7,962281481079854
8,579700164506724
1,4420421830033345
8,408314770710444
9,945023984100995
3,158607616948739
6,994680033264709
1,9716439515660342
7,515957735130583
1,4363873850248159
8,552109677307696
3,2050237131294312
1,5639074223366678
2,436710646598562
6,884980194027077
8,721311187750873
5,819858349711387
1,3976659515660343
11,723331143491766
8,367009326614301
5,254759676949044
3,812953538930683
8,25889290321893
11,235009064249926
10,903349592134402
6,772915430801249
1,5369137222779186
12,655839006403802
4,003019594160666
5,46982230666544
1,9748294156558084
4,960702557195422
6,354564237629596
13,259418899985375
11,033655675429763
1,382874057099961
7,914645013602464
0,29692141469270084
4,885830819749294
14,667787062581013
4,803806404800815
0,369370618803475
7,178799575868119
2,916680361065239
3,9491349094645356
8,974467476397212
13,603046793486548
5,509958039548637
0,41560884172478385
0,28129684561736734
10,523281485691845
10,174092879179641
12,020262939555142
5,5813614517193155
0,711370618803475
1,3328130679231276
2,7614439128079638
11,968049635540922
10,32711951404577
9,79216963533904
2,5938049358206094
10,564351481712672
7,226839027127069
5,053127479972586
4,113095962402961
5,842592901789354
15,382948003211368
2,8460370842774063
11,25798293745791
5,431062468124474
10,138141178538248
10,947552411966663
0,7353891811077333
11,955161564596184
3,9325333628416073
5,195892934067428
13,044526755476888
5,364025290499136
11,246062746172607
8,866140908917837
16,819295417627437
13,431774782757449
12,802449096892925
10,844898275667727
1,8125692596301353
5,162733967282875
1,7280400176221609
12,421597389594856
4,521035155135932
6,036429270728645
11,714951379041523
16,033826890497235
4,261039568450233
6,449432031297107
4,5046054634519415
6,029975778360397
11,87662918686856
9,389501762329868
13,047664747348712
0,2705579241825993
5,329600995505865
2,8724547747594995
12,230200364379222
7,410642642687997
13,38702834518345
5,7223039056174905
11,421611557162732
5,506810401020536
15,918206856631663
8,043210607096686
3,1660640303467256
8,81483366433202
2,230159717636863
9,236575719992569
14,190663366916638
5,775553722571855
16,83739986370637
19,162157472231865
3,549924712888995
4,2420474314082535
6,134961419924917
5,426355931334095
18,844718056626718
6,175549442954736
16,30525343272893
18,925675110503096
5,842643086443254
8,287013734394234
14,52635378166923
18,39901329448032
9,379457013350804
13,816354779445687
10,190571836176083
8,688822872963405
5,126908499685172
2,3512188956666704
9,578457668252653
5,921699439858092
16,0092115745073
3,1455849026028746
11,376433013102206
3,1474564411953017
11,189178433698716
3,799110050078559
4,211667022391627
13,234663899799282
2,9904182097639573
11,679461873048549
17,302950886548324
9,633504827165945
17,97487619419212
3,333312957880482
10,529573307538667
7,910784512342452
14,1353568476418
3,238811002541256
0,170204736335694
5,974080684558025
14,310942211065061
13,3572901702411
14,845681521053056
10,114196933611373
18,231345512541697
5,952561437638799
1,099946182464215
6,990997935093052
6,572042893883153
15,93924471649619
8,384181636206378
15,0618759047202
7,448116598098822
8,202227926595269
13,817379452692968
3,693363443068222
10,963113709590516
14,900877831616889
4,580949817175966
11,759035314200446
1,9788301078554131
5,1052492619799725
19,400161201726092
14,516984840208762
19,628893391096458
17,38637033419883
0,9953389136618204
14,883215770404018
1,6882931982576146
19,240268416016935
-0,04758075791792937
8,632240071052033
10,0428216566093
17,043581128480426
20,431860254022034
1,615951052041409
10,646133432405161
12,268523910961129
23,359285876473002
12,377280040417407
6,164003531002135
7,960525176208309
13,928967648025036
14,583338860355635
7,965069511437049
2,774673701825856
6,72409142130522
4,663848778691661
7,075530783149535
18,72444714584791
4,708491902479857
7,932961735701059
11,128180159425938
4,374223864689073
5,91620900055891
4,175714398276547
6,459533171604155
2,430487396820242
5,49163478354682
13,568667965627363
2,3585766533409616
16,43456254903107
21,586839092966486
13,031488385556978
16,74325419013073
13,835005606308112
13,726785046185535
16,73412743866906
8,398074335884504
11,312560411231791
14,242331835428342
4,431991335523919
19,23494957361124
17,67566353274234
2,876994463549691
18,457507100578653
6,1462014337449675
0,29392441426675675
20,664520228530243
19,236375018771533
11,820379376663602
13,12176249815123
2,89630917360047
17,64858207584079
2,9369911336387426
20,23127449360955
14,692945313936645
16,260166187595846
7,849315290828686
14,996871125346152
10,999453056733152
20,049164093073358
17,187901198363598
6,150774685580873
8,847056867525064
10,86394808424332
15,302515125664335
4,2905477039327735
17,46377341083954
18,75053272216205
16,946490732387744
9,154982814796318
21,209907964818154
2,043453418146174
4,941058807565976
0,9535157643098207
7,1126287700115745
9,999137462586193
2,9757922408290467
7,255987964087664
13,22270388337483
8,888612708367036
13,200079273238629
3,346111206773915
21,205298274237165
6,885416762310177
10,596783288207483
14,855802855055
4,267431173039631
4,2056891353132215
12,10575289513873
15,43999217527848
14,32705387384286
11,525422009849478
16,55454189227418
22,28323080090368
2,3701940160100214
18,204317921997838
6,227416416323785
8,684214556453544
17,512836859992024
8,206352979547916
14,980230977232807
2,1569395923607555
7,487032523495268
15,336569602560074
17,37000505881992
5,122254406899207
18,717734154150534
12,785917234644522
3,2618873647173183
22,115324739090585
17,1298811994598
11,442385150251663
21,073333275245858
18,97217225519387
0,8381632710100289
2,3677725915383006
13,356452518310665
22,631319441676048
19,341627023957088
17,737733803415423
13,745760921651739
21,539580919109614
21,428483015451462
2,661946702066124
19,94280574623898
6,5650190609109025
24,082781059983464
18,100664537842093
17,332540475882446
17,826386824829054
15,001153017932413
9,442192172427584
22,73922795302954
15,764119561198104
3,6093343569337106
2,6306742351758485
9,345523587997778
19,460847508330723
18,14126045007087
11,809465127671034
16,238440493777016
6,916817072047984
-0,22549201163653176
1,1943418374240649
4,395880893716969
6,446938272196036
3,9215415432317995
26,721470385656243
8,150161627518365
12,69681552134694
24,007762264189882
5,3033610337734345
7,249585454654685
18,280818277113493
19,237348243586048
2,4937505550519896
